Status Id;Control Sense Id;Id status main;Id status type;Id status detail;Id equipment;Equipo;Id employee;Inicio de estado;Duración HR numérico;Fin de estado;Date cube;Duración Hr.;Hour;Id type status;Id detail status;Main status;Type status;Detail status
443422;443422;5;17;2409;84;Acarreo en Mina;58;2025-06-29 14:37:48;1.26;2025-06-29 15:53:07.932952;2025-06-29;1.25553693111111;14;17;2409;OUTOFPLAN;Programado;Fuera de plan
443426;443426;5;17;2409;85;Acarreo en Mina;143;2025-06-29 15:53:14.620543;15.62;2025-06-30 07:30:16;2025-06-29;15.6170498491667;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
443496;443496;5;17;2409;97;Acarreo en Mina;139;2025-06-29 21:59:43.496369;4.66;2025-06-30 02:39:36.852376;2025-06-29;4.66482111305556;21;17;2409;OUTOFPLAN;Programado;Fuera de plan
443607;443602;5;17;2409;97;Acarreo en Mina;138;2025-06-30 07:29:05;6.32;2025-06-30 13:48:21.966902;2025-06-30;6.321379695;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
443700;443700;5;17;2409;85;Acarreo en Mina;143;2025-06-30 14:00:04.651432;16.53;2025-07-01 06:32:01.998752;2025-06-30;16.5325964777778;14;17;2409;OUTOFPLAN;Programado;Fuera de plan
443839;443839;5;17;2409;97;Acarreo en Mina;140;2025-06-30 22:54:05.124825;2.13;2025-07-01 01:01:38.625216;2025-06-30;2.12597233083333;22;17;2409;OUTOFPLAN;Programado;Fuera de plan
443867;443867;5;17;2409;97;Acarreo en Mina;140;2025-07-01 01:40:46.82849;0.56;2025-07-01 02:14:37.96508;2025-06-30;0.564204608333333;1;17;2409;OUTOFPLAN;Programado;Fuera de plan
443927;443899;5;17;2409;97;Acarreo en Mina;131;2025-07-01 03:19:04;0.00;;2025-06-30;;3;17;2409;OUTOFPLAN;Programado;Fuera de plan
460462;460462;5;17;1501;59;Carguio en Mina;159;2025-08-16 18:12:40.611228;0.00;;2025-08-16;;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
468976;468975;5;17;137;29;Carguio en Mina;42;2025-09-10 07:00:05;520.00;2025-10-01 23:00:06;2025-09-10;520.000277777778;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
477401;477401;5;17;2409;89;Acarreo en Mina;0;2025-10-04 08:01:19.575814;0.00;;2025-10-04;;8;17;2409;OUTOFPLAN;Programado;Fuera de plan
