Control Sense Id;Id equipment hauling;Id equipment loading;Id location dump;Id location load;Id polygon;Id material;Id crew hauling;Id crew loading;Hour hauling;Hour loading;Hour Dumping;Time loading;Time Dumping;Shift hauling;Shift loading;Id employee hauling;Id employee loading;Date cube hauling;Date cube loading;Ley Bloque Au;Ley Bloque Cu;Ley Bloque Sec;Ley Bloque CUSS;Ley Bloque OX;Ley Bloque AUPPM;Ley Bloque AGPPM;Ley Bloque MOPCT;Ley Bloque PBPCT;Ley Bloque FEPCT;Ley Bloque ZNPCT;Ley Bloque SPCT;Ley Bloque CAPCT;Ley Bloque HIGZN;Ley Bloque ASPPM;Ley Bloque REL;Ley Bloque RQD;Ley Bloque RMR;Ley Bloque IS;Ley Bloque MINZ;Ley Bloque KAOLI;Ley Bloque EXPCL;Ley Bloque TOTCL;Ley Bloque CPCT;Ley Bloque HUMC;Ley Bloque PIROF;Ley Bloque CLORI;Ley Bloque AP;Ley Bloque NP;Ley Bloque RECCU;Ley Bloque SPI;Ley Bloque BWI;Ley Bloque FP;Ley Bloque UCS;Ley Polígono Au;Ley Polígono Cu;Ley Polígono Sec;Ley Polígono CUSS;Ley Polígono OX;Ley Polígono AUPPM;Ley Polígono AGPPM;Ley Polígono MOPCT;Ley Polígono PBPCT;Ley Polígono FEPCT;Ley Polígono ZNPCT;Ley Polígono SPCT;Ley Polígono CAPCT;Ley Polígono HIGZN;Ley Polígono ASPPM;Ley Polígono REL;Ley Polígono RQD;Ley Polígono RMR;Ley Polígono IS;Ley Polígono MINZ;Ley Polígono KAOLI;Ley Polígono EXPCL;Ley Polígono TOTCL;Ley Polígono CPCT;Ley Polígono HUMC;Ley Polígono PIROF;Ley Polígono CLORI;Ley Polígono AP;Ley Polígono NP;Ley Polígono RECCU;Ley Polígono SPI;Ley Polígono BWI;Ley Polígono FP;Ley Polígono UCS;Es reportable-producción;Es reportable-tiempos;Toneladas de sensor;EFH cargado;Distancia real cargado;EFH Vacío (Km);EFH Cargado (Km);Velocidad Cargado (Km/h);Velocidad Vacío (Km/h);Toneladas de sensor cargadas;Ciclo Acarreo (8): Tiempo Cola en Descarga (s);Ciclo Acarreo (1): Tiempo Viajando Vacío (s);Ciclo Carguío (3): Tiempo Spot (s);Ciclo Acarreo (3): Tiempo Listo Para Cuadrarse (s);Ciclo Acarreo (10): Tiempo Listo Para Descarga (s);Tiempo queue en minutos total;Ciclo Acarreo (4): Tiempo Cuadrando (s);Ciclo Acarreo (5): Tiempo Cuadrado (s);Ciclo Acarreo (6): Tiempo Cargando (s);Ciclo Acarreo (7): Tiempo Acarreando (s);Ciclo Acarreo (0): Tiempo Total Ciclo (s);Ciclo Acarreo (11): Tiempo Descargando (s);Ciclo Acarreo (2): Tiempo Llegada (queue) (s);Ciclo Acarreo (9): Tiempo Retrocediendo (s);Ciclo Carguío (0): Tiempo Total Ciclo (s);Ciclo Carguío (2): Tiempo Hang (s);Toneladas de sensor reales;null;Toneladas Inpit Waste ;Toneladas Inpit Ore ;Toneladas Prime Ore ;Toneladas Medium Grade Rehandle ;Toneladas Prime Waste ;Toneladas Low Grade Rehandle ;Toneladas Medium Grade Crusher ;Toneladas Low Grade Crusher ;Toneladas Rehandle Ore ;Toneladas Rehandle Waste ;Toneladas Low Grade Stock ;Toneladas High Grade Crusher ;Toneladas Mineral To Pad Crusher ;Total Toneladas Without Inpit ;Toneladas Mineral To Pad Rehandle ;Toneladas Mineral To Pad Stock ;Toneladas High Grade Stock ;Toneladas Moved Stock ;Toneladas Moved Crusher ;Toneladas Moved Rehandle ;Toneladas High Grade Rehandle ;Toneladas Medium Grade Stock ;Toneladas Sterile Crusher ;Toneladas Sterile Rehandle ;Toneladas Sterile Stock ;Número de pases;Polígono HPGPS;Toneladas ROM To Crusher;Toneladas Mineral To Stock;Toneladas Stock Piles To Crusher;Toneladas Ore To Crusher;Distancia real vacío
579517;66;29;1438;617009;11680;2;;;8;8;8;2024-01-06 08:00:59.514;2024-01-06 08:04:17.536;1;1;66;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.8;0.37777;0.27698;1.02666;0.37777;13.7365;15.6835;95.8;7.999;176.033;26.005;2.086;0;0.0347666666666667;21.92;1.999;234.041;80.008;666.105;32.004;0;110.015;316.596;56.55;95.8;;;;0;95.8;;;;;95.8;;;;;95.8;;;;0;;95.8;;;;;;6;11680;0;0;95.8;95.8;0.27152
579518;32;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:00:58.672;2024-01-06 08:03:16.745;1;1;74;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.6;0.58555;0.99751;0.86333;0.58555;29.195;25.206;91.6;2;148.027;20.009;2.101;0;0.0350166666666667;15.907;2.001;196.047;124.028;532.118;29.962;0;12.045;291.464;75.408;91.6;;;;0;;91.6;;;;;;;;;91.6;;;;91.6;;0;;;;;91.6;5;11679;0;0;0;0;0.97416
579519;34;29;1438;617009;11680;2;;;8;8;8;2024-01-06 08:06:59.05;2024-01-06 08:10:27.085;1;1;67;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;104.7;0.48166;0.28276;0.63;0.48166;10.958;11.636;104.7;10;108.02;102.021;14.815;0;0.246916666666667;21.192;66.014;222.036;102.013;668.112;28;0;96.022;359.536;35.479;104.7;;;;0;104.7;;;;;104.7;;;;;104.7;;;;0;;104.7;;;;;;6;11680;0;0;104.7;104.7;0.2735
579520;35;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:05:23.308;2024-01-06 08:07:57.345;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;85.9;0.62333;0.99224;0.78166;0.62333;27.3525;26.784;85.9;8.003;134.014;82.015;18.072;0;0.3012;19.936;44.007;144.029;132.031;550.104;36.009;0;14.003;264.636;38.592;85.9;;;;0;;85.9;;;;;;;;;85.9;;;;85.9;;0;;;;;85.9;4;11679;0;0;0;0;0.9835
579521;32;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:10:02.807;2024-01-06 08:12:26.926;1;1;74;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92.4;0.60444;1.01431;0.92166;0.60444;28.818;23.895;92.4;8.003;158.042;42.014;24.102;0;0.4017;15.911;2.001;186.059;128.034;558.161;27.927;0;8.082;279.499;51.426;92.4;;;;0;;92.4;;;;;;;;;92.4;;;;92.4;;0;;;;;92.4;6;11679;0;0;0;0;1.03292
579522;66;29;1438;617009;11680;2;;;8;8;8;2024-01-06 08:12:09.622;2024-01-06 08:15:43.684;1;1;66;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.9;0.36833;0.27538;0.56;0.36833;14.337;14.3415;97.9;8.001;96.021;16.007;14.08;0;0.234666666666667;0.053;1.874;248.042;78.017;606.137;32.005;0;128.044;310.572;46.523;97.9;;;;0;97.9;;;;;97.9;;;;;97.9;;;;0;;97.9;;;;;;8;11680;0;0;97.9;97.9;0.30076
579523;35;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:14:25.4;2024-01-06 08:17:11.486;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.1;0.68;1.01051;0.88666;0.68;25.9315;25.7035;91.1;8.001;152.024;204.029;24.104;0;0.401733333333333;17.901;162.024;14.003;144.028;558.097;21.955;0;14.057;262.593;44.561;91.1;;;;0;;91.1;;;;;;;;;91.1;;;;91.1;;0;;;;;91.1;4;11679;0;0;0;0;1.02088
579524;34;29;1438;617009;11680;2;;;8;8;8;2024-01-06 08:17:09.148;2024-01-06 08:21:15.196;1;1;67;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.5;0.34944;0.2303;0.71166;0.34944;11.4255;12.423;95.5;12;122.013;96.019;18.066;0;0.3011;19.946;58.007;170.024;74.008;654.107;20.003;0;160.04;299.526;33.483;95.5;;;;0;95.5;;;;;95.5;;;;;95.5;;;;0;;95.5;;;;;;4;11680;0;0;95.5;95.5;0.33263
579525;32;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:19:04.949;2024-01-06 08:21:42.978;1;1;74;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;89.7;0.63277;1.01065;1.06166;0.63277;27.57;21.591;89.7;8.003;182.041;24.004;2.132;0;0.0355333333333333;19.873;1.999;188.05;134.023;580.129;28.005;0;16.003;279.549;67.495;89.7;;;;0;;89.7;;;;;;;;;89.7;;;;89.7;;0;;;;;89.7;6;11679;0;0;0;0;0.98069
579526;66;29;1438;617009;11680;2;;;8;8;8;2024-01-06 08:22:27.798;2024-01-06 08:25:49.856;1;1;66;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.3;0.28333;0.25636;0.84;0.28333;15.6775;20.7565;96.3;10.002;144.047;24.004;4.066;0;0.0677666666666667;17.936;2.002;252.084;60.011;654.197;32.004;0;132.045;318.65;42.562;96.3;;;;0;96.3;;;;;96.3;;;;;96.3;;;;0;;96.3;;;;;;6;11680;0;0;96.3;96.3;0.80027
579527;35;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:23:43.514;2024-01-06 08:26:17.544;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;88.6;0.64222;1.04464;0.99166;0.64222;28.0025;22.6875;88.6;2;170.034;106.028;4.057;0;0.0676166666666667;17.945;84.026;112.021;136.03;572.123;30.01;0;16;278.565;60.516;88.6;;;;0;;88.6;;;;;;;;;88.6;;;;88.6;;0;;;;;88.6;3;11679;0;0;0;0;1.03772
579528;34;29;1438;617009;11680;2;;;8;8;8;2024-01-06 08:27:51.244;2024-01-06 08:32:25.279;1;1;67;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;100;0.41555;0.23173;1.68;0.41555;10.3945;19.7795;100;12.003;288.059;80.014;2.107;0;0.0351166666666667;19.897;58.01;174.018;88.006;838.125;21.999;0;174.026;323.446;69.414;100;;;;0;100;;;;;100;;;;;100;;;;0;;100;;;;;;5;11680;0;0;100;100;0.83802
579529;32;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:28:59.078;2024-01-06 08:31:27.174;1;1;74;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.8;0.62333;1.04735;0.85166;0.62333;28.979;26.089;95.8;3.999;146.039;34.012;16.074;0;0.2679;15.937;2.001;192.042;132.031;546.134;25.945;0;12.066;315.564;89.51;95.8;;;;0;;95.8;;;;;;;;;95.8;;;;95.8;;0;;;;;95.8;6;11679;0;0;0;0;1.04286
579530;66;45;1438;617021;11674;1;;;8;8;8;2024-01-06 08:37:07.999;2024-01-06 08:42:00.04;1;1;66;89;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.3;1.15222;0.83459;1.54;1.15222;12.581;19.0135;96.3;10.001;264.044;76.006;34.066;0;0.567766666666667;15.938;26.002;426.086;244.039;1092.181;34.004;0;38.001;17865.131839;17363.039839;96.3;;;;0;;;;;;;;;;;96.3;;;;0;;0;;;;;;21;11674;0;0;0;0;0.82488
579531;35;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:32:45.63;2024-01-06 08:35:35.709;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;88.7;0.72722;1.08808;0.945;0.72722;26.283;24.3755;88.7;2.001;162.038;58.013;2.103;0;0.03505;17.901;38.009;130.029;154.032;550.121;29.962;0;14.046;226.552;38.51;88.7;;;;0;;88.7;;;;;;;;;88.7;;;;88.7;;0;;;;;88.7;5;11679;0;0;0;0;1.05219
579532;32;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:38:09.199;2024-01-06 08:40:51.225;1;1;74;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94.4;0.68;1.06872;0.945;0.68;27.069;23.5325;94.4;8;162.036;20.005;2.087;0;0.0347833333333333;0.091;17.827;210.036;144.022;580.105;26.002;0;10.004;323.569;93.528;94.4;;;;0;;94.4;;;;;;;;;94.4;;;;94.4;;0;;;;;94.4;8;11679;0;0;0;0;1.03867
579533;34;45;1438;617021;11674;1;;;8;8;8;2024-01-06 08:45:59.445;2024-01-06 08:52:03.495;1;1;67;89;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.3;1.33166;0.82538;0.58333;1.33166;10.738;13.7035;97.3;14.004;100.031;80.029;28.968;0;0.4828;25.043;26.018;424.079;282.037;986.192;18.003;0;68.009;531.446;27.338;97.3;;;;0;;;;;;;;;;;97.3;;;;0;;0;;;;;;18;11674;0;0;0;0;0.30152
579534;35;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:43:07.753;2024-01-06 08:45:45.812;1;1;62;82;2024-01-06;2024-01-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;89.1;0.67055;1.06591;0.82833;0.67055;27.4255;26.1335;89.1;2;142.02;106.019;2.06;0;0.0343333333333333;17.943;86.016;154.025;142.015;592.092;31.969;0;14.044;298.554;38.51;89.1;;;;0;;89.1;;;;;;;;;89.1;;;;89.1;;0;;;;;89.1;;;0;0;0;0;0.99611
579535;32;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:48:03.324;2024-01-06 08:50:43.374;1;1;74;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;89.9;0.66111;1.04868;4.99333;0.66111;27.3235;;89.9;2.002;849.994015;28.012;8.12;0;0.135333333333333;0.132;19.76;216.049;140.04;1280.111015;26.006;0;18.008;295.571;51.51;89.9;;;;0;;89.9;;;;;;;;;89.9;;;;89.9;;0;;;;;89.9;7;11679;0;0;0;0;0.15541
579536;66;45;1438;617021;11674;1;;;9;8;9;2024-01-06 08:54:50.156;2024-01-06 09:00:48.228;1;1;66;89;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;98.1;1.22777;0.83709;0.32666;1.22777;12.8435;19.006;98.1;8.001;56.007;72.014;28.089;0;0.46815;15.919;28.006;400.054;260.053;926.15;40.003;0;90.018;530.711;58.643;98.1;;;;0;;;;;;;;;;;98.1;;;;0;;0;;;;;;20;11674;0;0;0;0;0.29356
579537;35;28;1421;617023;11679;4;;;8;8;8;2024-01-06 08:52:57.856;2024-01-06 08:55:41.882;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;90.8;0.67055;1.08483;0.85166;0.67055;27.8755;25.1465;90.8;2;146.03;226.053;42.11;0;0.701833333333333;15.897;168.046;32.002;142.024;586.113;18.002;0;20.002;294.532;36.477;90.8;;;;0;;90.8;;;;;;;;;90.8;;;;90.8;;0;;;;;90.8;4;11679;0;0;0;0;0.99243
579538;34;29;1438;617009;11680;2;;;9;8;9;2024-01-06 08:57:59.577;2024-01-06 09:04:53.661;1;1;67;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.8;0.34944;0.19079;0.72333;0.34944;10.0385;11.567;95.8;154.032;124.02;82.024;2.16;0;0.036;27.857;52.007;156.024;74.014;796.154;20.002;0;186.038;447.301905;209.253905;95.8;;;;0;95.8;;;;;95.8;;;;;95.8;;;;0;;95.8;;;;;;4;11680;0;0;95.8;95.8;0.27461
579539;35;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:02:47.965;2024-01-06 09:05:30.17;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;89.7;0.68944;1.07146;0.82833;0.68944;26.6935;26.1185;89.7;8.007;142.021;134.036;28.085;0;0.468083333333333;21.931;84.02;128.015;146.027;600.114;33.837;0;8.171;590.109;328.058;89.7;;;;0;;89.7;;;;;;;;;89.7;;;;89.7;;0;;;;;89.7;4;11679;0;0;0;0;1.01609
579541;31;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:07:29.033;2024-01-06 09:10:43.071;1;1;61;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.80277;1.07223;0.78166;0.80277;22.867;28.713;97;8.006;134.018;33.001;0;0;0.06885;0.041;117.849;248.067;170.026;724.149;26.005;4.131;16.006;281.068;0;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;10;11679;0;0;0;0;1.05028
579542;66;29;1438;617009;11680;2;;;9;9;9;2024-01-06 09:06:42.29;2024-01-06 09:09:26.315;1;1;66;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.2;0.32111;0.28655;1.14333;0.32111;15.2075;15.164;97.2;8.002;196.025;32.011;6.07;0;0.101166666666667;23.941;2;226.041;68.007;652.112;34.01;0;88.016;522.713;264.661;97.2;;;;0;97.2;;;;;97.2;;;;;97.2;;;;0;;97.2;;;;;;7;11680;0;0;97.2;97.2;0.34439
579543;34;29;1438;617009;11680;2;;;9;9;9;2024-01-06 09:11:23.719;2024-01-06 09:14:41.745;1;1;67;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.3;0.38722;0.25217;1.06166;0.38722;11.836;10.718;96.3;10.001;182.023;96.02;14.23;0;0.237166666666667;29.782;52.008;150.016;82.008;640.091;14.006;0;106.017;281.429;35.393;96.3;;;;0;96.3;;;;;96.3;;;;;96.3;;;;0;;96.3;;;;;;4;11680;0;0;96.3;96.3;0.30372
579544;35;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:11:58.07;2024-01-06 09:14:52.12;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;101.1;0.72722;1.0542;0.91;0.72722;25.561;24.1935;101.1;2;156.022;86.022;24.071;0;0.401183333333333;19.943;42.008;126.02;154.041;570.12;28.006;0;18.009;269.037;56.995;101.1;;;;0;;101.1;;;;;;;;;101.1;;;;101.1;;0;;;;;101.1;5;11679;0;0;0;0;1.0326
579545;66;29;1438;617009;11680;2;;;9;9;9;2024-01-06 09:17:06.388;2024-01-06 09:20:32.437;1;1;66;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.4;0.36833;0.29383;0.455;0.36833;14.149;16.0175;96.4;62.009;78.011;14.004;4.15;0;0.0691666666666667;0.092;9.762;216.034;78.023;586.11;72.012;0;66.017;342.669;112.631;96.4;;;;0;96.4;;;;;96.4;;;;;96.4;;;;0;;96.4;;;;;;6;11680;0;0;96.4;96.4;0.31012
579546;31;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:16:49.124;2024-01-06 09:19:29.153;1;1;61;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.67055;1.06086;0.805;0.67055;27.041;26.79;97;2;138.022;22.005;2.075;0;0.0345833333333333;17.928;2.002;184.025;142.02;530.086;26.005;0;16.009;291.054;85.024;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;7;11679;0;0;0;0;1.01212
579547;34;29;1438;617009;11680;2;;;9;9;9;2024-01-06 09:22:05.816;2024-01-06 09:29:07.876;1;1;67;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94.1;0.29277;0.21409;0.47833;0.29277;12.5165;16.009;94.1;10.001;82.006;72.019;2.114;0;0.0352333333333333;19.89;50.015;176.023;62.007;770.113;18.005;0;350.052;299.428;51.386;94.1;;;;0;94.1;;;;;94.1;;;;;94.1;;;;0;;94.1;;;;;;4;11680;0;0;94.1;94.1;0.30236
579548;35;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:22:00.171;2024-01-06 09:24:50.251;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.8;0.71777;1.08587;0.89833;0.71777;26.0525;25.142;91.8;8.002;154.026;124.011;4.053;0;0.06755;17.95;102.008;120.012;152.039;594.097;25.968;0;10.039;311.047;67.024;91.8;;;;0;;91.8;;;;;;;;;91.8;;;;91.8;;0;;;;;91.8;4;11679;0;0;0;0;1.05499
579549;66;29;1438;617009;11680;2;;;9;9;9;2024-01-06 09:27:06.512;2024-01-06 09:48:24.806;1;1;66;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93.4;0.255;0.20954;0.36166;0.255;15.2035;19.0955;93.4;138.018;62.006;24.008;2.221;0;0.0370166666666667;19.787;2;220.044;54.014;1626.36;42.008;0;1086.262;300.696;56.644;93.4;;;;0;93.4;;;;;93.4;;;;;93.4;;;;0;;93.4;;;;;;6;11680;0;0;93.4;93.4;0.30851
579551;31;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:26:43.236;2024-01-06 09:29:21.258;1;1;61;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.66111;1.05998;0.84;0.66111;27.4145;27.1185;97;2.001;144.028;40.008;20.089;0;0.334816666666667;17.919;2;230.048;140.021;594.114;22.008;0;16;283.065;13.009;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;8;11679;0;0;0;0;1.05765
579552;35;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:30:54.26;2024-01-06 09:34:02.289;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;101.3;0.77444;1.08684;0.92166;0.77444;25.0805;24.3475;101.3;1.999;158.034;60.003;2.179;0;0.0363166666666667;23.823;34.001;124.012;164.018;546.076;15.998;0;22.012;251.024;67.009;101.3;;;;0;;101.3;;;;;;;;;101.3;;;;101.3;;0;;;;;101.3;4;11679;0;0;0;0;1.05298
579553;34;29;1438;617009;11680;2;;;9;9;9;2024-01-06 09:35:11.973;2024-01-06 09:50:44.155;1;1;67;42;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.527448;36.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;89.5;0.65166;0.19386;1.37666;0.65166;9.762;10.156;89.5;732.134;236.035;76.018;2.299;0;0.0383166666666667;15.703;58.016;188.068;138.029;1450.306;18.003;0;62.019;485.461;221.375;89.5;;;;0;89.5;;;;;89.5;;;;;89.5;;;;0;;89.5;;;;;;5;11680;0;0;89.5;89.5;0.31115
579554;31;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:35:33.342;2024-01-06 09:38:45.464;1;1;61;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.80277;1.06551;0.81666;0.80277;26.3515;27.852;97;1.999;140.041;24.005;2.065;0;0.0344166666666667;19.94;2;182.043;170.049;562.144;23.933;0;20.074;279.082;73.034;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;7;11679;0;0;0;0;1.02455
579555;35;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:40:26.373;2024-01-06 09:43:00.405;1;1;62;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91;0.64222;1.06118;0.92166;0.64222;28.363;25.8915;91;1.998;158.026;106.027;2.103;0;0.03505;17.902;86.022;104.025;136.024;546.115;24.005;0;16.01;293.031;82.979;91;;;;0;;91;;;;;;;;;91;;;;91;;0;;;;;91;4;11679;0;0;0;0;1.04864
579556;31;28;1421;617023;11679;4;;;9;9;9;2024-01-06 09:45:01.475;2024-01-06 09:47:41.51;1;1;61;82;2024-01-06;2024-01-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.65166;1.06273;0.75833;0.65166;27.946;28.329;97;2;130.014;32.009;10.12;0;0.168666666666667;19.888;2.001;180.028;138.021;520.089;18.003;0;20.014;275.102;63.065;0;;;;0;;97;;;;;;;;;97;;;;97;;0;;;;;97;7;11679;0;0;0;0;1.00898
